Date of Publication,Month,Section,Headline Text,Article Text,Keyword ,Segment_1,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual_1,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,Humanization,Mechanistic Dehumanization,Animalistic Dehumanization,Infrahumanization Primary Emotions,Infrahumanization Secondary Emotions,Care_Score,Fairness_Score,Loyalty_Score,Authority_Score,Sanctity_Score,Care_Sentiment,Fairness_Sentiment,Loyalty_Sentiment,Authority_Sentiment,Sanctity_Sentiment,Masculine,Feminine,Care_Virtue,Care_Vice,Fairness_Virtue,Fairness_Vice,Loyalty_Virtue,Loyalty_Vice,Authority_Virtue,Authority_Vice,Sanctity_Virtue,Sanctity_Vice,Deontology,Consequentialism,Moral_Emotions_General,Contempt,Anger,Disgust,Shame,Embarrassment,Guilt,Compassion,Gratitude,Elevation,Valence_Pos,Valence_Neg,Valence_Neut,Sociability_Freq,Sociability_Direction,Morality_Freq,Morality_Direction,Ability_Freq,Ability_Direction,Agency_Freq,Agency_Direction,Health_Freq,Health_Direction,Status_Freq,Status_Direction,Work_Freq,Work_Direction,Politics_Freq,Politics_Direction,Religion_Freq,Religion_Direction,Beliefs_Other_Freq,Beliefs_Other_Direction,Inhabitant_Freq,Country_Freq,Feelings_Freq,Relatives_Freq,Clothing_Freq,Ordinariness_Freq,Ordinariness_Direction,Body_Part_Freq,Body_Property_Freq,Skin_Freq,Body_Covering_Freq,Beauty_Freq,Beauty_Direction,Insults_Freq,STEM_Freq,Humanities_Freq,Art_Freq,Social_Groups_Freq,Lacks_Knowledge_Freq,Fortune_Freq,Threat,Segment,bathroom,Houston,equality,predator,assault,woman,sexual,slogan,discrimination,gay,transgender,safety,condition 
10/30/15,18,Houston Unites, @Houston)_Unites,"#Apple, 
@HP
, 
@generalelectric
, 
@BASF
 & 
@EMCCorp
 announce support for #HERO: http://HoustonUnites.org/Biz #YesOnProp1",,1,15,96.08,77.41,1,97.84,15,40,60,20,6.67,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,6.67,6.67,0,6.67,0,0,0,0,13.33,13.33,6.67,0,0,6.67,0,6.67,0,0,0,0,13.33,0,0,13.33,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,113.33,6.67,20,0,0,0,86.67,0,0,0,0,0,0,1.79,2.46,3.23,2.25,1.52,6.49,7.29,7.16,7.6,5.81,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,1.71,9.93,714.29,7.14,1428.57,14.29,0,0,0,0,0,0,0,0,714.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/30/15,18,Houston Unites, @Houston)_Unites,TODAY is the final day to early vote! Polling locations open until 7pm. Vote #YesOnProp1! http://bit.ly/1jVvxBX,,1,20,94.88,40.06,89.39,1,5,20,85,50,20,0,0,0,0,0,0,0,0,5,5,15,10,5,0,5,0,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,5,0,0,0,20,0,5,0,5,5,0,0,0,45,10,0,0,10,0,25,0,0,0,0,0,0,4.13,4.12,4.04,3.5,3.1,-1.83,-3.18,0.98,1.08,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.74,2.21,526.32,5.26,0,0,0,0,0,0,0,0,0,0,0,0,526.32,-5.26,0,0,0,0,0,0,0,0,0,0,0,526.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Chris Bell,@Bell4lastRound,You can't be anti-discrimination & say a little bit of is discrimination is ok. I support #HERO bc it's a non-discrimination ordinance.,,1,21,10.19,40.06,1,99,10.5,23.81,85.71,76.19,52.38,14.29,9.52,4.76,0,4.76,0,0,4.76,9.52,9.52,0,4.76,23.81,0,4.76,4.76,33.33,4.76,9.52,4.76,0,0,4.76,9.52,0,9.52,0,4.76,4.76,0,0,4.76,0,9.52,9.52,0,0,0,0,0,0,0,0,23.81,19.05,4.76,0,4.76,4.76,4.76,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,19.05,0,9.52,4.76,4.76,0,0,38.1,9.52,0,0,0,9.52,19.05,0,0,0,0,0,0,3.77,4.81,3.6,2.65,2.92,2.88,3.42,3.94,3.26,2.12,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,3.52,22.71,476.19,4.76,1904.76,9.52,0,0,0,0,0,0,476.19,-4.76,476.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.19,476.19,0,0,0,0,0,0,0,952.38,0,0,0,0,1,4.76,0,0,0,0,0,0,0,4.76,0,0,0,2
10/29/15,18,Dan Patrick, @DanPatrick,"HOUSTON: Liberals from Hollywood and Washington, D.C. are trying to impose their radical agenda in Texas. Vote NO on Houston's Prop 1!",,1,23,89.52,65.68,1,20.23,7.67,26.09,56.52,43.48,34.78,4.35,4.35,0,0,0,0,4.35,0,8.7,0,4.35,17.39,4.35,0,4.35,4.35,8.7,4.35,0,4.35,0,4.35,0,8.7,4.35,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,13.04,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,4.35,0,0,0,0,0,4.35,0,0,0,0,0,0,30.43,13.04,4.35,0,4.35,4.35,4.35,0,0,0,0,0,0,4.08,4.1,3.65,4.15,2.9,-3.78,-5.99,-1.88,-2.78,-1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,5.65,6.3,0,0,434.78,-4.35,0,0,434.78,4.35,0,0,0,0,0,0,434.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.78,0,0,1,0,4.35,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Dan Patrick, @DanPatrick,Also hearing that actress Sally Fields is in Houston to support Prop 1. Hollywood liberals don't have Texans' interests at heart!,,1,21,42.52,67.92,1,99,10.5,33.33,71.43,42.86,38.1,4.76,0,0,0,0,0,0,4.76,4.76,0,4.76,14.29,14.29,4.76,4.76,4.76,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,9.52,0,0,0,0,0,0,0,0,14.29,4.76,4.76,0,0,0,0,9.52,0,0,4.76,0,4.76,4.76,0,0,4.76,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,4.76,0,14.29,4.76,0,4.76,0,4.76,0,0,0,14.29,0,0,0,0,0,0,19.05,4.76,0,0,4.76,9.52,0,0,0,0,0,0,0,3.01,2.89,2.78,2.24,2.65,0.4,2.28,2.09,-0.2,2.41,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,1.57,1.14,16.33,952.38,9.52,476.19,4.76,476.19,4.76,0,0,952.38,0,0,0,952.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.76,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Dan Patrick, @DanPatrick,I once again urge Houston residents to vote NO on the city's Proposition 1.,,1,14,76.24,1,72.58,20.23,14,21.43,85.71,50,50,7.14,7.14,7.14,0,0,0,0,0,21.43,7.14,14.29,14.29,0,14.29,0,7.14,0,0,7.14,0,0,0,0,21.43,7.14,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,7.14,0,0,0,0,0,0,0,2.25,2.36,2.38,3.14,2.06,-1.05,-3.43,0.12,-1.29,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,1.79,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.29,0,0,1,0,7.14,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Dan Patrick, @DanPatrick,"If 
@HillaryClinton
 wants to be a champion for women, she can start by opposing laws like Houston's Prop 1.",,1,19,95.09,70.59,1,20.23,19,21.05,84.21,57.89,47.37,5.26,5.26,0,0,0,5.26,0,0,5.26,5.26,5.26,21.05,10.53,0,5.26,0,21.05,0,0,10.53,0,5.26,10.53,15.79,0,15.79,0,0,10.53,5.26,0,5.26,0,10.53,5.26,5.26,0,0,0,0,0,0,0,15.79,5.26,0,0,5.26,0,0,10.53,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,5.26,0,10.53,5.26,0,0,0,0,0,21.05,5.26,5.26,0,0,5.26,5.26,0,0,0,0,0,0,3.9,2.95,3.61,4.63,2.82,-2.9,0.99,2.17,2.28,2.28,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,2.95,19.11,526.32,5.26,526.32,-5.26,1052.63,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.32,0,0,0,0,526.32,0,0,0,0,0,0,0,0,526.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Dan Patrick, @DanPatrick,"The City of Houston's Prop 1 is actually about allowing men in women's restrooms and locker rooms. cc: 
@HillaryClinton",,1,19,89.52,90.88,33.61,20.23,9.5,26.32,73.68,42.11,36.84,0,0,0,0,0,0,0,0,5.26,5.26,5.26,15.79,5.26,10.53,5.26,0,5.26,0,0,5.26,0,0,5.26,10.53,0,10.53,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,26.32,10.53,0,0,0,0,5.26,10.53,0,0,5.26,5.26,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,0,0,15.79,0,0,0,0,0,5.26,0,5.26,5.26,0,0,0,26.32,5.26,0,0,0,10.53,10.53,0,0,0,0,0,0,2.68,3.22,2.27,2.84,2.1,-1.08,-0.81,-0.5,-1.18,-4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,526.32,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,526.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Dan Patrick, @DanPatrick,Equality is already the law in Houston.,,1,7,89.52,1,99,20.23,7,42.86,85.71,57.14,57.14,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,14.29,0,0,14.29,0,0,14.29,0,0,14.29,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,14.29,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,3.05,5.64,2.26,2.97,2.28,-0.56,1.91,4.25,2.32,6.36,0,0,0,0,28.57,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,1428.57,0,1428.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.57,0,0,0,0,0,1,0,14.29,14.29,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Ben Hall, @BenHall2050,I had an amazing discussion with the students of Thurgood Marshall School of Law. #BenHallforHouston #votenoprop1,,1,16,99,40.06,1.63,96.74,8,43.75,81.25,43.75,43.75,6.25,6.25,6.25,0,0,0,0,0,12.5,12.5,6.25,18.75,6.25,0,0,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,6.25,6.25,0,0,0,0,0,12.5,6.25,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,18.75,6.25,0,0,0,0,12.5,0,0,0,0,0,0,2.34,3.01,2.4,2.67,2.02,-1.11,-2.04,-0.33,-0.46,4.97,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,2.38,0,10.13,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,30 MINUTES LEFT! Help us reach $50K before midnight for our final TV ad buy: http://bit.ly/1jVoZD9 #YesOnProp1,,1,21,81.45,99,99,20.23,10.5,19.05,90.48,38.1,19.05,9.52,9.52,0,9.52,0,0,0,0,4.76,0,19.05,9.52,0,0,4.76,0,0,4.76,9.52,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,0,4.76,0,0,0,0,14.29,4.76,4.76,0,0,0,0,9.52,0,0,0,0,9.52,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,0,4.76,9.52,0,0,0,19.05,0,0,0,4.76,4.76,0,0,0,42.86,4.76,0,0,4.76,0,33.33,0,5,0,0,0,0,3.69,3.03,2.89,2.64,1.88,4.6,1.06,2.81,2.52,0.12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6,18.7,500,5,500,-5,500,5,500,5,0,0,0,0,500,0,500,-5,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,We're almost there! Only $980 left to raise before midnight to hit 50K. Help get us there: http://bit.ly/1PTmPAY,,1,22,32.02,99,95.15,1,7.33,9.09,95.45,54.55,40.91,9.09,9.09,0,9.09,0,0,0,0,0,0,13.64,13.64,4.55,18.18,4.55,0,9.09,4.55,4.55,13.64,13.64,0,0,4.55,0,4.55,0,0,0,4.55,0,0,0,13.64,4.55,9.09,4.55,0,4.55,0,0,0,0,13.64,4.55,4.55,0,0,0,0,9.09,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,18.18,0,4.55,13.64,0,0,0,9.09,0,4.55,0,4.55,4.55,0,0,0,45.45,9.09,0,0,4.55,4.55,27.27,0,4.76,0,0,0,0,3.7,2.4,2.53,2.11,2.42,1.27,-1.08,0.01,0.8,-1.1,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.95,20.76,476.19,4.76,952.38,-9.52,0,0,0,0,0,0,0,0,952.38,0,476.19,-4.76,0,0,0,0,0,476.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,TOMORROW is the final day to early vote! Find your polling location now & RT: http://bit.ly/1jVvxBX #YesOnProp1,,1,20,80.96,89.5,99,1,10,25,90,60,25,5,5,0,0,5,0,0,0,10,5,10,5,5,5,0,0,10,10,10,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,10,5,0,0,0,0,5,5,0,0,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,5,0,0,0,25,0,10,5,10,10,0,0,0,45,5,0,0,5,0,35,0,0,0,0,0,0,3.27,2.84,2.7,2.03,2.13,0.25,-0.41,0.08,0.06,-7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.32,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"4 hours left & $1,878 left to raise until $50K. Or else we cut TV ads. Please pitch in now: http://bit.ly/1jVoZD9",,1,24,73.36,40.06,99,1,8,4.17,83.33,41.67,29.17,4.17,4.17,0,4.17,0,0,0,0,0,0,16.67,12.5,0,8.33,8.33,0,0,4.17,8.33,4.17,4.17,0,0,8.33,0,8.33,0,0,0,4.17,0,8.33,0,4.17,0,4.17,4.17,0,4.17,0,0,0,0,8.33,4.17,4.17,4.17,0,0,0,4.17,0,0,0,0,8.33,0,0,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,16.67,0,4.17,12.5,0,0,0,12.5,0,4.17,0,4.17,4.17,0,0,0,50,12.5,4.17,0,0,0,33.33,0,0,0,0,0,0,3.47,2.67,2.43,2.03,2.03,-2.14,-2.91,-1.26,-2,-4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.17,24.39,434.78,4.35,869.57,-4.35,0,0,0,0,434.78,-4.35,0,0,869.57,0,869.57,-8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"ICYMI: 
@BarackObama
 weighs in on #HERO—urging Houstonians to vote #YesOnProp1! http://bit.ly/1keIVRa",,1,16,99,75.49,1.63,20.23,8,25,81.25,50,18.75,0,0,0,0,0,0,0,0,0,0,12.5,18.75,0,0,0,0,6.25,0,12.5,0,0,0,0,6.25,0,6.25,0,6.25,0,0,0,0,0,12.5,6.25,6.25,6.25,0,6.25,0,0,0,0,12.5,12.5,0,0,0,6.25,6.25,6.25,0,0,0,0,12.5,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,12.5,12.5,0,0,0,62.5,6.25,0,0,6.25,0,50,0,0,0,0,0,0,3.49,4.13,5.01,3.63,3.11,3.13,3.13,3.89,3.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0.8,4.2,0,0,666.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"ICYMI: 
@BarackObama
 weighs in on #HERO—urging Houstonians to vote #YesOnProp1! http://bit.ly/1keIVRa",,1,16,99,75.49,1.63,20.23,8,25,81.25,50,18.75,0,0,0,0,0,0,0,0,0,0,12.5,18.75,0,0,0,0,6.25,0,12.5,0,0,0,0,6.25,0,6.25,0,6.25,0,0,0,0,0,12.5,6.25,6.25,6.25,0,6.25,0,0,0,0,12.5,12.5,0,0,0,6.25,6.25,6.25,0,0,0,0,12.5,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,12.5,12.5,0,0,0,62.5,6.25,0,0,6.25,0,50,0,0,0,0,0,0,3.49,4.13,5.01,3.63,3.11,3.13,3.13,3.89,3.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0.8,4.2,0,0,666.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"If we don't meet our $50K goal tonight, we have to cut TV ads. Seriously. Give now: http://bit.ly/1PTmPAY #HERO",,1,23,8.37,99,17.84,99,7.67,13.04,86.96,56.52,39.13,13.04,13.04,0,13.04,0,0,0,0,4.35,0,8.7,4.35,8.7,8.7,4.35,4.35,21.74,0,4.35,17.39,13.04,4.35,0,8.7,0,8.7,0,0,0,4.35,4.35,4.35,0,17.39,13.04,4.35,4.35,0,4.35,0,0,0,0,26.09,13.04,0,0,0,4.35,0,17.39,0,0,0,0,8.7,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,4.35,0,0,13.04,0,0,0,0,0,0,0,8.7,0,13.04,8.7,4.35,4.35,0,0,0,52.17,13.04,4.35,0,0,4.35,30.43,0,0,0,0,0,0,3.93,3.92,2.89,2.95,1.98,-0.37,3.44,0.61,-1.45,-1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0.73,24.5,0,0,1363.64,9.09,0,0,454.55,4.55,909.09,-9.09,0,0,454.55,0,0,0,0,0,0,0,0,0,454.55,0,0,0,0,0,0,0,0,0,0,0,0,0,454.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"Another big #YesOnProp1 endorsement: 
@BarackObama
 & 
@VP
 Biden support #HERO in #Houston! http://bit.ly/1keIVRa",,1,16,89.52,40.06,15.38,99,8,43.75,68.75,37.5,12.5,6.25,0,0,0,0,0,0,6.25,6.25,0,12.5,6.25,0,0,0,0,6.25,6.25,18.75,0,0,0,0,6.25,0,6.25,0,0,0,0,0,6.25,0,25,18.75,6.25,6.25,0,6.25,0,0,0,0,18.75,18.75,12.5,0,0,6.25,0,6.25,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,6.25,6.25,0,0,0,81.25,6.25,0,0,6.25,0,68.75,0,0,0,0,0,0,3.42,3.56,4.1,2.9,2.42,6.81,5.99,7.19,7.13,5.13,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.6,13.4,666.67,6.67,2000,20,0,0,0,0,0,0,666.67,6.67,666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.67,0,0,0,0,0,0,0,666.67,0,0,0,0,1,0,6.67,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"RT to thank 
@HillaryClinton
 for speaking out in support of #HERO! http://bit.ly/1NberuN #YesOnProp1",,1,17,99,73.71,12.44,99,8.5,29.41,88.24,64.71,29.41,0,0,0,0,0,0,0,0,0,0,11.76,29.41,0,0,0,0,17.65,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,17.65,5.88,5.88,0,5.88,0,0,0,0,29.41,29.41,11.76,5.88,0,5.88,17.65,5.88,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,11.76,0,0,0,0,0,0,0,11.76,11.76,0,0,0,52.94,5.88,0,0,5.88,0,41.18,0,0,0,0,0,0,2.96,3.7,4.34,3.37,2.47,8.54,8.64,10.11,11.55,1.77,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,1.5,14.94,625,6.25,1250,12.5,0,0,0,0,0,0,625,-6.25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
10/29/15,18,Houston Unites, @Houston)_Unites,"This is amazing. Check out the #YesOnProp1 shout out in today's 
@HoustonChron
:",,1,12,99,40.06,99,99,6,25,91.67,50,50,8.33,0,0,0,0,0,0,8.33,16.67,8.33,8.33,25,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,41.67,8.33,0,25,0,8.33,0,8.33,0,16.67,0,0,0,0,0,0,41.67,8.33,0,0,0,8.33,25,0,0,0,0,0,0,0.6,0.49,0.91,0.86,0.37,0.27,-0.47,-0.51,-0.45,-1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,28.17,0,0,833.33,-8.33,0,0,0,0,833.33,-8.33,1666.67,-16.67,833.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
